Gene_ID,Node_ID,Is_AD_Biomarker,Cluster_k2
NSG1,408,0,1
GABRA2,2724,0,1
LOC102724364,2581,0,1
TRBV7-3,2781,0,1
LINC00094,97,0,1
CNTN1,2135,0,1
CXorf65,2780,0,1
CCT8,1123,0,1
MKNK1,2596,0,1
PIGY,2798,0,1
HDHD2,919,0,1
KBTBD11,2235,0,1
TESK1,1216,0,1
ZBTB18,1955,0,1
BTBD1,2167,0,1
CLK4,1941,0,1
CHIC1,2844,0,1
UGT8,2749,0,1
IQCJ-SCHIP1,2374,0,1
ANKRD20A1,2178,0,1
MAMSTR,2582,0,1
LBR,2762,0,1
XPA,2786,0,1
ATP8A2,2521,0,1
GDPD1,2703,0,1
LINC00844,2459,0,1
HSCB,2546,0,1
DBT,315,0,1
PSMD1,2639,0,1
RPS18,1703,0,1
NDUFS3,1986,0,1
EIF3C,490,0,1
SLC35F1,1270,0,1
SERPINB6,2749,0,1
ATP5G3,1521,0,1
PPM1A,2753,0,1
PTP4A2,854,0,1
KCNAB1,2036,0,1
LOC440934,2717,0,1
IFNGR2,81,0,1
VIM,2800,0,1
IK,2771,0,1
RNF220,62,0,1
NDUFB9,754,0,1
KRTAP5-9,2781,0,1
VPS28,321,0,1
CALHM1,2801,0,1
CYFIP1,1242,0,1
RAB11FIP3,806,0,1
CD3G,2780,0,1
ARHGAP10,2642,0,1
HEG1,2708,0,1
NCK2,1723,0,1
LRRK2,2703,0,1
METTL7A,2551,0,1
SRGAP2C,292,0,1
ACYP2,2289,0,1
ZNF232,1980,0,1
BNIP3,1958,0,1
MPC1,771,0,1
CHCHD2,531,0,1
EXOSC6,2814,0,1
CDH13,2703,0,1
7-Sep,1283,0,1
PPFIA3,1456,0,1
MLYCD,2478,0,1
LOC100128185,2705,0,1
NEFL,2710,0,1
NDUFB10,655,0,1
STARD7,1493,0,1
CCT2,2686,0,1
EIF4A1,977,0,1
NDUFB5,1234,0,1
PCOLCE-AS1,2582,0,1
TRHDE,2485,0,1
MAP7D1,1604,0,1
HCFC1R1,237,0,1
CRTAC1,2807,0,1
TMEM123,2569,0,1
IMPDH1,376,0,1
RPL23A,1708,0,1
EGR3,2568,0,1
GTF2E2,2567,0,1
MYO1D,2780,0,1
GCSH,2179,0,1
PLEKHA1,907,0,1
UBC,2594,0,1
MBP,384,0,1
PWP1,2050,0,1
FAM19A1,1484,0,1
STAM,2597,0,1
RPL9,1708,0,1
ANXA11,1789,0,1
SCN3A,2111,0,1
HOOK1,2724,0,1
PFDN2,2166,0,1
NARS,2710,0,1
ZMIZ1-AS1,2706,0,1
RASL10A,126,0,1
LOC101929164,2705,0,1
FAM161B,1359,0,1
CCDC88A,2809,0,1
LOC101928231,2780,0,1
CDK17,845,0,1
TBK1,2817,0,1
DEFB127,2781,0,1
AEBP1,2670,0,1
UBXN4,2031,0,1
RPL37,1532,0,1
IFRD1,2047,0,1
MYRFL,2781,0,1
TCEAL1,2598,0,1
PKIG,320,0,1
LAMP1,1492,0,1
PPP2CA,2610,0,1
CACNG8,2251,0,1
NIPAL2,1820,0,1
MYO9A,2592,0,1
CD59,2762,0,1
CDK14,231,0,1
SLC7A1,542,0,1
GGA1,643,0,1
RP11-124L9.5,2546,0,1
LOC728061,2158,0,1
JOSD1,1983,0,1
AF086154,2561,0,1
PRKAR1A,1332,0,1
PEF1,2131,0,1
PHYH,2585,0,1
RTN3,2541,0,1
RSL24D1,2598,0,1
SLC44A1,2571,0,1
ITGAV,2185,0,1
H2AFY,1797,0,1
RWDD4,2507,0,1
BDNF,2603,0,1
RANBP2,2816,0,1
PRKCA,2716,0,1
TPD52L1,2551,0,1
DOK5,143,0,1
RP11-466P24.7,2797,0,1
ENHO,2749,0,1
RPS19BP1,10,0,1
HERC2,2755,0,1
RCN2,2598,0,1
FLJ11710,2480,0,1
FAM49B,1542,0,1
ERRFI1,1722,0,1
CCNDBP1,2289,0,1
FAM189A2,1612,0,1
UCHL1,733,0,1
RP11-981G7.6,2354,0,1
ANK3,1940,0,1
GPR20,2781,0,1
TBL1XR1,1176,0,1
ROCK2,38,0,1
FAM177A1,2442,0,1
CMTM4,369,0,1
EXOC1,2698,0,1
ISCU,2593,0,1
PARP1,2293,0,1
UIMC1,1638,0,1
HECTD3,824,0,1
ARHGEF3,1554,0,1
ASAH1,397,0,1
CSTB,90,0,1
HPCA,434,0,1
ROGDI,199,0,1
SLC2A6,2250,0,1
RP4-758J24.5,2496,0,1
RP11-744D14.2,2780,0,1
PHF13,2365,0,1
NME7,2541,0,1
AC068039.4,2705,0,1
SORCS2,2779,0,1
UBQLN4,2126,0,1
TAX1BP1,608,0,1
ECHS1,529,0,1
ENC1,2743,0,1
NSA2,2793,0,1
THAP10,2565,0,1
C8orf60,2382,0,1
ATP2B1,999,0,1
NDRG3,2686,0,1
SP6,2781,0,1
HIF1A,1955,0,1
TALDO1,657,0,1
ATF7IP,315,0,1
PELI3,62,0,1
KLHL15,2795,0,1
PSMB6,1744,0,1
ORC3,2395,0,1
FBXO11,543,0,1
LOC285147,1204,0,1
GDI2,1973,0,1
MRPL32,2698,0,1
NDRG2,2258,0,1
HBB,2800,0,1
IER3IP1,2297,0,1
TERF1,172,0,1
PRKCB,566,0,1
IFNA10,2480,0,1
RPS6KA2,2460,0,1
LOC101929740,2810,0,1
PTPN11,2704,0,1
ACAA1,1584,0,1
DNM1L,475,0,1
PTH2,2670,0,1
LINC00629,2560,0,1
COMMD1,2395,0,1
SIRT2,683,0,1
IFT88,1633,0,1
FAM122B,2487,0,1
MDM1,2608,0,1
EIF2S1,2307,0,1
CHD5,1061,0,1
ANAPC4,1047,0,1
NIF3L1,2703,0,1
LOC102724884,2013,0,1
TANC2,2795,0,1
PAQR8,968,0,1
RPL14,1641,0,1
MAGED2,1983,0,1
LOC101928343,2781,0,1
LDLRAD3,1478,0,1
ZNF84,1422,0,1
TESPA1,2657,0,1
RLIM,1983,0,1
CAMK2B,2662,0,1
KIFAP3,2732,0,1
SLC2A1,2748,0,1
RP11-97C16.1,2729,0,1
NKIRAS1,2221,0,1
ADAP1,1571,0,1
TBCCD1,2642,0,1
RALA,678,0,1
PMP22,2578,0,1
ADIPOR2,336,0,1
COMMD9,159,0,1
NT5C3B,673,0,1
HDAC1,2799,0,1
TMA7,2295,0,1
GCA,2846,0,1
CFH,2823,0,1
N4BP1,2519,0,1
KRTCAP2,171,0,1
ARHGAP21,2199,0,1
PTPLAD1,2255,0,1
PAPSS1,2166,0,1
NSUN5,1816,0,1
FDFT1,1958,0,1
RP11-199F11.2,2382,0,1
MRPL3,1234,0,1
HS3ST2,2493,0,1
MAP4,838,0,1
LOC100288798,2781,0,1
YY1,1596,0,1
ARPC2,2671,0,1
LOC100289097,2590,0,1
MTRR,1422,0,1
EID1,2658,0,1
HPCAL4,74,0,1
SMYD2,2797,0,1
LOC283070,2030,0,1
ADRBK2,1438,0,1
RPL3,2542,0,1
DNAJC6,2580,0,1
RBFOX2,415,0,1
MLIP,1433,0,1
LOC100507562,2705,0,1
CORO1A,1433,0,1
AGPAT3,781,0,1
SPAG9,2140,0,1
ATRNL1,2590,0,1
TIAM1,817,0,1
CLSTN1,2373,0,1
SCAMP3,590,0,1
BRMS1,2582,0,1
CPNE6,135,0,1
RP11-315F22.1,2781,0,1
UNG,2779,0,1
BZRAP1,2788,0,1
CCT6A,1872,0,1
BC127192,2781,0,1
OGT,1251,0,1
FOXO6,286,0,1
MGAT5,2423,0,1
BMS1,2045,0,1
FAM63A,255,0,1
MAPK9,2793,0,1
AK4,2530,0,1
IDH3G,731,0,1
MICAL2,2122,0,1
UBE2R2,2229,0,1
RUSC2,985,0,1
OSBPL8,486,0,1
PLS3,2179,0,1
CDH18,1973,0,1
PDCL3,2608,0,1
FBXO9,2786,0,1
ACTN1,1897,0,1
FRMPD2,1433,0,1
AOAH,2384,0,1
PRDX6,918,0,1
APEX1,1055,0,1
VPS16,705,0,1
KANK1,2802,0,1
LINC00294,2286,0,1
KIF20B,2478,0,1
RPL24,1959,0,1
ATP6V0E2,2541,0,1
IFFO1,81,0,1
NUCKS1,1345,0,1
LOC340340,2705,0,1
DPP10-AS1,2429,0,1
IPCEF1,2041,0,1
CCZ1,2536,0,1
SLTM,1564,0,1
GPR56,2569,0,1
ASH1L,1327,0,1
NDUFA3,2671,0,1
C17orf62,683,0,1
SOX10,286,0,1
CELSR2,2501,0,1
NAA10,204,0,1
HNRNPA3,1358,0,1
PCNP,1803,0,1
SERTM1,1962,0,1
PSMA1,1234,0,1
JAKMIP3,1733,0,1
SBDS,18,0,1
ATP5L,1234,0,1
LINC01105,285,0,1
TIMMDC1,1973,0,1
SPTAN1,1007,0,1
GOSR1,2015,0,1
EFHD1,920,0,1
CD47,816,0,1
SNRNP25,1973,0,1
MORN5,2479,0,1
RAD23B,2818,0,1
PGK1,2280,0,1
CEBPD,2800,0,1
TSPAN5,566,0,1
JKAMP,2846,0,1
TTC3,2010,0,1
FAM19A2,2585,0,1
SNAP25,2711,0,1
ND3,2079,0,2
ITPKA,1014,0,1
LINC00621,2625,0,1
DCXR,1014,0,1
WBP1L,1064,0,1
GRIN2A,1246,0,1
PARP2,2171,0,1
TNFRSF13B,2801,0,1
RDH11,2817,0,1
RP3-428L16.2,118,0,1
RASGEF1A,1625,0,1
ATP5I,1840,0,1
MT1H,847,0,1
PNPLA8,1575,0,1
RNPC3,2049,0,1
FCN3,2706,0,1
KRT10,2720,0,1
KIAA1107,818,0,1
RP11-753A21.2,2480,0,1
XPO1,1251,0,1
IFNA2,2780,0,1
KLC1,1721,0,1
IAH1,1503,0,1
LINC00888,2814,0,1
CHCHD1,2496,0,1
SART1,2787,0,1
NAPG,2194,0,1
SPRNP1,2706,0,1
LOC100288310,2703,0,1
DCTN3,564,0,1
SETD1B,1705,0,1
FHL1,1498,0,1
SF3B5,1995,0,1
SLC24A4,1793,0,1
ZFP92,286,0,1
CSMD3,2813,0,1
LCLAT1,2625,0,1
EIF4G3,2744,0,1
RUSC1,1007,0,1
FEM1B,1803,0,1
CREG2,1059,0,1
HAUS3,2708,0,1
ZNF623,2498,0,1
AMER2,1179,0,1
PCSK1N,434,0,1
RNF111,1429,0,1
RBFOX1,2542,0,1
ARHGAP36,2603,0,1
FGF13,2538,0,1
BC045789,2480,0,1
UPF2,2416,0,1
CPLX2,1107,0,1
HMBOX1,2458,0,1
PNPLA6,2828,0,1
RND1,2681,0,1
SLK,1379,0,1
SERINC1,2593,0,1
GABRG1,2779,0,1
KCNIP4,2793,0,1
PANK1,1779,0,1
C14orf2,2541,0,1
CHMP3,1540,0,1
CCNI,818,0,1
PPIL3,2787,0,1
LOC101927257,2705,0,1
RP11-138A9.1,706,0,1
YPEL4,2689,0,1
PCDHGA4,2446,0,1
NACC2,1558,0,1
2-Sep,834,0,1
FAM131A,65,0,1
LOC100127940,2780,0,1
GPR88,135,0,1
ZCCHC8,2506,0,1
BGN,2823,0,1
BRI3BP,2787,0,1
TCEB1,2792,0,1
APOA1BP,786,0,1
CD83,2638,0,1
SEPW1,1819,0,1
CCT6P1,2761,0,1
LUC7L3,1229,0,1
OLFM1,2269,0,1
CHST11,2708,0,1
UNC13B,2442,0,1
NT5C3A,1509,0,1
CTTNBP2,1603,0,1
SGTB,1097,0,1
HSPB8,1931,0,1
SYNPR,2260,0,1
TOX2,2797,0,1
SNX18,2802,0,1
ELAVL4,610,0,1
ACTL6B,732,0,1
MIR4691,272,0,1
TVP23A,1365,0,1
BMPR1B,2746,0,1
MPPED2,1715,0,1
NDUFA6,1357,0,1
COX1,2079,0,2
TRIM44,2787,0,1
ALDH6A1,2410,0,1
KSR1,2446,0,1
ADAM10,2274,0,1
GNA12,2388,0,1
FAM96B,1155,0,1
IFIT1,2509,0,1
SLC25A2,2706,0,1
WASL,844,0,1
HEY1,1698,0,1
CYFIP2,2541,0,1
CASC4,1679,0,1
LRRC49,2793,0,1
CDV3,1111,0,1
LINC00865,1812,0,1
SLITRK4,2839,0,1
ST5,1090,0,1
UNC80,2439,0,1
PPAP2B,2060,0,1
EXOC8,2768,0,1
C8orf88,2797,0,1
NRXN1,2605,0,1
ADAM1A,2267,0,1
MAP6,224,0,1
UQCRB,1357,0,1
SH3KBP1,1291,0,1
ZNF354B,2534,0,1
MTERF3,2844,0,1
OR3A3,2582,0,1
SEH1L,2380,0,1
HNRNPH1,2047,0,1
TLN2,190,0,1
HLA-A,1099,0,1
ARMCX1,1586,0,1
CYTH3,2754,0,1
KIAA1244,2685,0,1
LDOC1,1312,0,1
PHF1,1373,0,1
ZNF365,743,0,1
HEBP1,877,0,1
H2AFZ,754,0,1
ATP6V1F,564,0,1
COL16A1,2100,0,1
LOC101929648,2780,0,1
TRANK1,2705,0,1
TMEM170B,2025,0,1
VPS52,1007,0,1
TACC1,1684,0,1
PHYHIPL,2793,0,1
LOC101927769,1267,0,1
ABLIM1,1074,0,1
UXS1,2818,0,1
GLRX5,2793,0,1
ASTN1,2638,0,1
GJB6,2553,0,1
APMAP,841,0,1
RP3-508D13.1,2781,0,1
MARCKS,877,0,1
SYN1,215,0,1
ARPP19,508,0,1
USP5,2384,0,1
ARMCX2,2207,0,1
NUFIP2,1769,0,1
SCP2,2272,0,1
CREBBP,2119,0,1
IKBKAP,2227,0,1
BC043400,2780,0,1
RMDN3,2077,0,1
NUDT9,2280,0,1
SENP1,2705,0,1
COX4I1,2593,0,1
SMARCA1,1960,0,1
RIN2,2825,0,1
NCOA1,397,0,1
C16orf89,2823,0,1
SHC2,188,0,1
RFX3,1974,0,1
FKSG49,312,0,1
RPRML,2726,0,1
SOX9,1558,0,1
TMEM246,436,0,1
CD81,1010,0,1
ANXA5,2388,0,1
COX7A1,2271,0,1
MT1E,847,0,1
HSPB1,1029,0,1
TLE2,2822,0,1
GFAP,1199,0,1
NSMCE1,182,0,1
GUCY1A3,186,0,1
PSMB3,1744,0,1
NDUFS5,2542,0,1
LOC101928288,2706,0,1
RYR3,2766,0,1
MIR4746,409,0,1
CPEB3,2835,0,1
LOC283713,1264,0,1
LHPP,824,0,1
DAD1,2531,0,1
C6orf136,61,0,1
MTMR10,2708,0,1
GLIS1,2708,0,1
PAF1,1111,0,1
DACT3-AS1,2705,0,1
ATP1A2,1455,0,1
ARHGAP18,2250,0,1
ZNF776,2824,0,1
ABR,886,0,1
NUMBL,312,0,1
BOLA3,2793,0,1
6-Mar,1576,0,1
ZCCHC17,436,0,1
ADCY2,855,0,1
RP11-521O16.2,2561,0,1
PRDX1,529,0,1
FAM126B,2835,0,1
GATSL2,1767,0,1
GRM4,2582,0,1
LINC01119,2801,0,1
NCOA7,749,0,1
PRICKLE1,172,0,1
KIF21B,2314,0,1
LUZP6,2527,0,1
P2RX5-TAX1BP3,2177,0,1
GPRC5B,2258,0,1
GUSBP2,2705,0,1
EEF1B2,2686,0,1
GBF1,2546,0,1
SST,2812,1,1
HOMER1,1625,0,1
ZBTB7A,209,0,1
MACF1,1125,0,1
SMNDC1,2816,0,1
LOC100996747,2127,0,1
ZNF675,2780,0,1
TUBA1C,2594,0,1
RUFY3,698,0,1
ADAMTS10,2534,0,1
PCP4,528,0,1
OR1E1,2706,0,1
C9orf24,2473,0,1
TSR2,2310,0,1
LAMB2,2823,0,1
TMEM245,2787,0,1
LINC01057,2705,0,1
NEK7,2410,0,1
MSX1,2749,0,1
AOC3,2823,0,1
RPS21,1235,0,1
ZMAT4,2393,0,1
B4GALT6,2755,0,1
SH3RF3,2103,0,1
ZNF706,1375,0,1
RUNDC3B,1625,0,1
GLTSCR2,928,0,1
CTAGE15,2524,0,1
BASP1,2711,0,1
HMP19,987,0,1
PLEKHH3,2781,0,1
PLEKHA6,2503,0,1
CADPS,2735,0,1
CDKN1B,821,0,1
TPM2,2823,0,1
ARHGEF18,1049,0,1
ACSBG1,2578,0,1
PSMA4,1389,0,1
RP5-1085F17.3,1781,0,1
KTN1,826,0,1
BRSK1,1090,0,1
DNAJB2,805,0,1
PRAF2,2567,0,1
MFF,2476,0,1
ERVMER34-1,2706,0,1
TMEM181,1309,0,1
CDK5RAP3,144,0,1
KCNB1,1100,0,1
TMEFF2,205,0,1
PDHX,2584,0,1
FAM219A,224,0,1
DYNC1I1,594,0,1
ANXA7,766,0,1
FRMD5,1646,0,1
RAB31,1253,0,1
SLC25A46,1803,0,1
MTX2,2412,0,1
TNFRSF21,2362,0,1
AX746755,2522,0,1
MAFF,2837,1,1
CACNA1E,74,0,1
ARMC6,2705,0,1
SGSM1,2622,0,1
PDE2A,53,0,1
ARMCX6,643,0,1
RSAD1,869,0,1
LOC102723493,2480,0,1
LOC101928820,2705,0,1
MYT1L,2190,0,1
CMTR1,2608,0,1
CTSB,2671,0,1
GSTA4,698,0,1
NRIP3,2323,0,1
FAM107B,592,0,1
NMRAL1,111,0,1
LOC554174,2781,0,1
ZYG11B,1813,0,1
PPFIBP1,2454,0,1
KCNQ2,1303,0,1
ANLN,2802,0,1
ASS1,83,0,1
TMEM255A,2705,0,1
LINC00599,1363,0,1
PHF6,2140,0,1
RIMBP3,2705,0,1
PKNOX2,2723,0,1
MAF1,2708,0,1
PFKFB3,1226,0,1
SRP9,1081,0,1
INPP5E,726,0,1
KCNH3,159,0,1
ARRDC2,2825,0,1
PMP2,1009,0,1
NFIA,2410,0,1
AKAP11,2598,0,1
SGK1,336,0,1
UG0898H09,2707,0,1
TRIM9,1940,0,1
FKBP5,869,0,1
NSUN5P1,1816,0,1
NDUFAF1,2411,0,1
NARFL,164,0,1
OLFM3,2509,0,1
ZDHHC8,2642,0,1
SPOCK1,2541,0,1
MIR6789,1508,0,1
POU3F3,2386,0,1
C8orf46,2715,0,1
PIK3C2B,347,0,1
ELOVL4,2134,0,1
C7orf55-LUC7L2,2253,0,1
WBP5,2721,0,1
BC040734,2768,0,1
METTL5,2411,0,1
SLC26A2,2823,0,1
RAB11FIP2,2815,0,1
RPL7A,1666,0,1
CDCA7L,2708,0,1
ATR,2613,0,1
FBXL15,1982,0,1
WDR6,2549,0,1
SETBP1,1820,0,1
CSMD1,1828,0,1
EIF3D,2401,0,1
AP006547.3,2480,0,1
GABRB2,2156,0,1
CYP11A1,2781,0,1
DECR1,2652,0,1
LUZP1,2829,0,1
LOC100129550,2376,0,1
TNPO2,455,0,1
LINC00520,1188,0,1
CCNG1,2721,0,1
MTIF2,2786,0,1
C9orf16,237,0,1
MFAP1,2307,0,1
KLHDC9,2309,0,1
E2F3,975,0,1
FNBP1L,2762,0,1
NIT1,2642,0,1
FNDC4,1014,0,1
XAF1,2749,0,1
SUGT1,2482,0,1
RGS5,2779,0,1
SUCLA2,1761,0,1
HGH1,1267,0,1
PIAS1,2664,0,1
ZNF638,483,0,1
TVP23B,2507,0,1
SLC13A5,2801,0,1
PCMTD1,676,0,1
LRRN3,1625,0,1
ARHGAP35,2588,0,1
COL11A1,2444,0,1
ANAPC5,137,0,1
LRRC7,2684,0,1
LHX3,2705,0,1
UBA2,2816,0,1
USP32P2,1421,0,1
LANCL1,925,0,1
CCBL2,2842,0,1
DDR1,450,0,1
IL6ST,2119,0,1
FOXG1,1421,0,1
CCDC6,2520,0,1
SRP14,2005,0,1
LOC101930541,2781,0,1
KIAA0485,2825,0,1
CNTD2,2801,0,1
UBE4A,1940,0,1
VPS51,1006,0,1
EFR3A,2081,0,1
HNRNPA2B1,937,0,1
ARMC2-AS1,2457,0,1
PMPCB,2085,0,1
CETN3,2722,0,1
CRB1,2749,0,1
MGAT1,2534,0,1
ALG2,2153,0,1
ATRX,1848,0,1
LINC00515,1726,0,1
TSHZ1,2714,0,1
TSPAN13,2710,0,1
AP3D1,635,0,1
PPM1L,1907,0,1
SCGB3A1,2781,0,1
MIR3656,2733,0,1
DUSP22,1723,0,1
MXRA7,579,0,1
LOC283045,2608,0,1
PCDH19,2813,0,1
GPS2,266,0,1
CAMKV,1303,0,1
TRIM65,2480,0,1
RILPL1,1634,0,1
PEG3-AS1,1263,0,1
HSPA13,1715,0,1
PPIB,83,0,1
HES4,2706,0,1
DLG5,2232,0,1
LOC439994,791,0,1
GTF3C6,2179,0,1
CPSF4,258,0,1
UHMK1,1298,0,1
TUBG1,731,0,1
MTMR1,1786,0,1
ZC3H12C,2358,0,1
COCH,168,0,1
EMX2OS,2763,0,1
SLC25A4,1986,0,1
STOML1,1471,0,1
WIPI2,36,0,1
ISCA1,2597,0,1
PREX1,2825,0,1
PCNT,1774,0,1
LOC101929841,1397,0,1
GP1BB,1885,0,1
SNX30,2439,0,1
ZMIZ1,2721,0,1
LINC00461,2283,0,1
AC092620.2,1874,0,1
WDR83OS,2771,0,1
MEG3,1345,0,1
TIPARP,2388,0,1
TUBA1B,2594,0,1
BC048982,2781,0,1
MRPS33,1016,0,1
RBL2,2576,0,1
VAMP1,820,0,1
LOC286009,2524,0,1
GNG2,2813,0,1
HSPB11,2768,0,1
LOC286052,2339,0,1
RP13-258O15.1,291,0,1
GSTM5,187,0,1
C1orf168,2706,0,1
TMEM184B,2234,0,1
LOC730961,2705,0,1
GEM,2749,0,1
C1orf123,2334,0,1
CYP4X1,2741,0,1
TECPR2,1378,0,1
MTMR12,1630,0,1
NFKBIA,2837,0,1
TPP1,260,0,1
GNPTAB,871,0,1
NMUR2,2480,0,1
PAK6,2843,0,1
RB1CC1,2487,0,1
ZNF362,753,0,1
ID4,2569,0,1
ST6GALNAC5,2332,0,1
MRPS7,2567,0,1
CARTPT,1995,0,1
LOC101928725,2478,0,1
CTB-167B5.2,2781,0,1
STMN4,537,0,1
ZNF25,2585,0,1
EFNB3,156,0,1
MSL1,675,0,1
VPS4A,2671,0,1
HRAS,2493,0,1
RNF112,2550,0,1
TDRD9,2789,0,1
POMT1,2554,0,1
ATG2B,770,0,1
GLRX,2662,0,1
ATP5J,2593,0,1
RP11-480D4.6,2781,0,1
AGT,2187,0,1
SLIT2,2792,0,1
C18orf32,714,0,1
PPP1CB,1653,0,1
ZFP62,1687,0,1
LOC101928830,2171,0,1
PITPNB,757,0,1
RING1,1305,0,1
OLA1,562,0,1
ZNF532,2361,0,1
SNN,2010,0,1
LOC153811,285,0,1
YPEL2,1422,0,1
LOC100287497,2705,0,1
NFIB,2121,0,1
SLC4A3,124,0,1
CPTP,1683,0,1
LOC101928635,2384,0,1
ATP6V1G2-DDX39B,725,0,1
ABCA1,2748,0,1
AF007147,1816,0,1
MSRB2,1371,0,1
GLI3,2801,0,1
DDIT4,1559,0,1
LOC101927044,2781,0,1
SLAMF6,2801,0,1
PMM1,2567,0,1
IL1RAPL1,2723,0,1
C4A,2669,0,1
LEPROT,2779,0,1
ANKRD12,1109,0,1
FAM3C,2597,0,1
PET117,2703,0,1
RPS4XP2,1514,0,1
UROD,400,0,1
NEGR1,2675,0,1
GNPDA1,2341,0,1
SAR1A,2817,0,1
SV2A,2042,0,1
BSDC1,1816,0,1
AIF1L,2802,0,1
ZNF281,432,0,1
NNAT,208,0,1
GPD1L,2687,0,1
TUBB,2639,0,1
NDUFA13,2639,0,1
DLGAP1,2455,0,1
BRMS1L,1567,0,1
JAKMIP1,2737,0,1
TTYH2,2547,0,1
SLC4A4,2763,0,1
RGL2,1476,0,1
NDUFAB1,623,0,1
RPUSD1,2670,0,1
HIST1H2AM,2781,0,1
NFAT5,369,0,1
AGAP10,1317,0,1
RBM17,2257,0,1
FAM8A1,2167,0,1
CYSTM1,2342,0,1
AK021977,2459,0,1
GMNN,2116,0,1
MYH11,2823,0,1
ITPKB,2749,0,1
HADHB,855,0,1
SLAIN1,337,0,1
NKAIN2,191,0,1
CDK2AP1,1228,0,1
SYNJ1,767,0,1
CORO6,547,0,1
HCK,2705,0,1
USP9Y,2252,0,1
WFS1,2828,0,1
SYT11,27,0,1
TMOD2,979,0,1
CNBP,2831,0,1
DQ586822,682,0,1
DNAJA2,352,0,1
TMEM163,143,0,1
AUP1,1029,0,1
PPIA,2743,0,1
HHATL,1478,0,1
KIAA0247,1733,0,1
TMTC1,2756,0,1
MAP2K4,2662,0,1
ST3GAL5,1763,0,1
RPF2,2080,0,1
THSD7A,1714,0,1
DEFB105A,2780,0,1
RPS6KA4,2384,0,1
HMGCR,1970,0,1
PFDN1,1316,0,1
BMS1P6,1188,0,1
SUN2,336,0,1
DCLK1,811,0,1
MEGF10,2553,0,1
LONRF2,1059,0,1
TNPO1,2178,0,1
NECAB2,159,0,1
FMR1,2815,0,1
RHOU,2547,0,1
GABARAP,2364,0,1
MAP2,2156,0,1
SNX10,562,0,1
DYNLL2,2704,0,1
NDRG1,912,0,1
FAM189A1,413,0,1
RP11-116D17.1,2705,0,1
CYGB,2801,0,1
SARS,121,0,1
ZNF622,2129,0,1
SNRNP70,210,0,1
GATAD2B,1171,0,1
TXN2,1456,0,1
CACNA2D3,767,0,1
F8A1,190,0,1
CCDC12,1534,0,1
APELA,2780,0,1
SPATA2,2592,0,1
RAP2A,1597,0,1
FAM53C,38,0,1
NUDC,37,0,1
ARHGEF7,2843,0,1
MED19,441,0,1
PHACTR3,342,0,1
THOC7,2585,0,1
MAN1B1-AS1,1365,0,1
DLD,2411,0,1
COX2,2079,0,2
TSNAX,2598,0,1
EHD3,86,0,1
MTURN,383,0,1
LOC102724809,2781,0,1
EIF4G2,1122,0,1
CMPK2,2768,0,1
LOC101930324,2477,0,1
MIR6743,114,0,1
BBS7,2754,0,1
HIPK2,1558,0,1
FDPS,1054,0,1
CORO1C,2241,0,1
CGGBP1,2352,0,1
EEF1D,1447,0,1
MAL,838,0,1
CENPE,2780,0,1
DAND5,2480,0,1
RNF11,2167,0,1
HARS,2363,0,1
ZNF70,2706,0,1
MLLT1,188,0,1
EIF3G,434,0,1
RAP1GAP,504,0,1
TAGLN,2823,0,1
HHIPL1,2705,0,1
MPRIP-AS1,2780,0,1
DKFZP434F142,2480,0,1
UBE2G1,2646,0,1
MED13L,2158,0,1
IFI6,2443,0,1
HABP4,62,0,1
GNPAT,403,0,1
LRRC4C,671,0,1
PURG,72,0,1
SERPINA3,2552,0,1
HUWE1,609,0,1
UQCRQ,419,0,1
HMGCS1,2818,0,1
LOC101930235,2582,0,1
POLR3F,2797,0,1
INPP5A,2786,0,1
ZNF540,2761,0,1
LINC00280,2706,0,1
FAM208A,2367,0,1
CPEB2,975,0,1
LOC728554,2685,0,1
MYCBP2,2156,0,1
CCDC3,861,0,1
CERS1,455,0,1
RP11-680F8.4,2670,0,1
S100A16,2674,0,1
POM121,31,0,1
AQP1,2603,0,1
NLK,998,0,1
AL833181,2392,0,1
EFHD2,1604,0,1
FZD7,2633,0,1
AP3S2,231,0,1
TLX3,2705,0,1
C16orf72,2629,0,1
MAPK10,2687,0,1
NEURL1B,2775,0,1
OGFRL1,2765,0,1
BIRC2,1251,0,1
KIF1B,938,0,1
ATP5G2,1982,0,1
ADAM23,2291,0,1
FAM192A,184,0,1
STX1B,1683,0,1
CPOX,2702,0,1
BTNL9,2707,0,1
KCNA2,2189,0,1
TMEM126A,2194,0,1
LOC100272216,1347,0,1
SLC17A6,416,0,1
IGIP,1940,0,1
LRRC8B,2741,0,1
PCGF6,2582,0,1
GHITM,634,0,1
MTMR4,1600,0,1
NR3C1,1329,0,1
RP11-271C24.3,2301,1,1
RABGGTB,2424,0,1
PP13,2384,0,1
MTCL1,416,0,1
RORB,820,0,1
ISG15,2443,0,1
DDRGK1,4,0,1
C17orf58,2842,0,1
ATAD3C,2705,0,1
DPY19L2,2263,0,1
LRRC3B,2763,0,1
NR2C2,2795,0,1
FYN,750,0,1
FAM98A,2818,0,1
CDR2,2406,0,1
GPC5,2779,0,1
PPM1E,2323,0,1
RBM25,1162,0,1
FAM115A,2814,0,1
FLJ22184,159,0,1
RPS3,1235,0,1
USP54,1140,0,1
TMEM132C,2726,0,1
TUBB4A,215,0,1
CCDC92,2457,0,1
