Gene_ID,Node_ID,Is_AD_Biomarker,Cluster_k4
KIAA1279,2995,0,1
ATP5G2,2857,0,1
DROSHA,2165,0,1
C8orf60,2886,0,1
TMEM147,1441,0,1
PSMD12,996,0,1
PGP,1982,0,1
NFIL3,2413,0,1
KLHL3,1219,0,1
MGC27345,1022,0,1
ARPC5L,2578,0,1
SRP68,2768,0,1
FBXL3,1514,0,1
SERPINE2,2496,0,1
HPCAL1,1219,0,1
PTPRN2,2694,0,1
SV2B,445,0,1
TENM2,2562,0,1
PLEKHM3,2946,0,1
AL022344.5,2875,0,1
TMEM14B,2879,0,1
SLC25A29,2591,0,1
ACBD3,1196,0,1
MET,2545,0,1
SENP1,2944,0,1
STAM,1719,0,1
IGFBP3,2631,0,1
PIGY,1696,0,1
CCNDBP1,2891,0,1
POPDC3,1997,0,1
BTNL9,1760,0,1
NPTN-IT1,109,0,1
FHL3,2944,0,1
TSPAN3,80,0,1
RNF6,1007,0,1
DPP6,107,0,1
MRPL40,2273,0,1
ATP6V0D1,2318,0,1
RPL22,2153,0,1
SLC48A1,1003,0,1
RP11-2E11.9,1416,0,1
LPPR4,339,0,1
THTPA,2270,0,1
CXXC5,159,0,1
FAT3,109,0,1
LOC101928061,1514,0,1
FXYD6,2371,0,1
MICU2,2954,0,1
SRP9,2739,0,1
MTRR,1219,0,1
ATP5I,2310,0,1
PSD2,2795,0,1
STMN2,2826,0,2
RASA2,2871,0,1
EZR,2632,0,1
IFFO1,1295,0,1
ADD3,2697,0,1
PTPLAD1,2428,0,1
MIR1304,2191,0,1
ADAMTS16,2944,0,1
GUCY1A3,2013,0,1
SGIP1,1719,0,1
LOC100287497,2944,0,1
CAMK2G,2929,0,1
LYRM1,2008,0,1
ZMAT3,2842,0,1
ZNF615,847,0,1
TTYH2,2899,0,1
PRICKLE2-AS3,2980,0,1
GMPPA,2930,0,1
ANK3,2865,0,1
C6orf48,2766,0,1
DBI,1998,0,1
CPEB1,2807,0,1
GLRX5,2894,0,1
SCAMP5,2010,0,1
AKAP2,2209,0,1
SORBS2,2640,0,1
PDCD10,1559,0,1
RP11-167H9.3,2944,0,1
RPL5,2530,0,1
NME7,332,0,1
PDHB,2541,0,1
ADD2,86,0,1
LOC101927702,2944,0,1
SCARB2,2193,0,1
FBXW12,139,0,1
DYNC1LI2,2234,0,1
ZDHHC17,2922,0,1
OLA1,1955,0,1
AXIN1,2944,0,1
MAP7D2,1330,0,1
KPNA2,2992,0,1
LRRC3B,2757,0,1
TMED8,2621,0,1
SLIRP,1945,0,1
LOC100233156,1142,0,1
MUM1,495,0,1
XPO6,2326,0,1
FZD7,1446,0,1
VTCN1,2945,0,1
UBE2E2,278,0,1
PPP1R16B,2109,0,1
MAN1C1,2976,0,1
PGF,57,0,1
PPA1,1014,0,1
BC048982,2980,0,1
MTCH1,2838,0,2
GNPAT,1842,0,1
MAP1B,2838,0,2
ERH,2236,0,1
HARS,205,0,1
MAGED1,332,0,1
CHGB,340,1,1
RSRC2,1300,0,1
HSD17B7,490,0,1
RPL21,2112,0,1
RSL1D1,1034,0,1
MALSU1,2555,0,1
MACROD2,1056,0,1
WASF2,2580,0,1
PEG3-AS1,1300,0,1
SLIT1,2161,0,1
ANKRD36C,2944,0,1
CYR61,2503,0,1
LOC339978,2945,0,1
C16orf89,2633,0,1
SLC14A1,2941,0,1
TMEM178A,446,0,1
CYFIP2,188,0,1
LDLRAD3,2901,0,1
PCOLCE-AS1,2897,0,1
FLJ43315,2980,0,1
WASH1,731,0,1
TAS2R19,2945,0,1
CADPS2,2620,0,1
HRK,1674,0,1
HIPK2,2794,0,1
ZNF675,2945,0,1
LMBRD2,2391,0,1
TRIM40,2980,0,1
MAP4,1626,0,1
RP11-680F8.4,2930,0,1
CHM,2061,0,1
PTMA,1991,0,1
FANCL,1576,0,1
LBR,1599,0,1
RBBP7,2643,0,1
HYOU1,2538,0,1
PEG3,2157,0,1
CCNG1,1732,0,1
MZF1,740,0,1
EBAG9,2555,0,1
HMBOX1,2989,0,1
LOC101927057,362,0,1
SNX18,2913,0,1
CPOX,1858,0,1
NDN,930,0,1
IMMT,738,0,1
DYNLRB1,1605,0,1
SSB,2337,0,1
SLC7A14,1588,0,1
ABCC5,1490,0,1
NRXN1,2475,0,1
MICAL2,109,0,1
ZP4,2783,0,1
FOPNL,1444,0,1
LOC101928205,2785,0,1
15-Sep,1864,0,1
TRIM4,1592,0,1
TTC7B,2908,0,1
AF086154,2945,0,1
GAK,1747,0,1
OLFML2B,2783,0,1
POLA1,2897,0,1
CENPE,2980,0,1
JARID2,2222,0,1
ACTG1P4,2526,0,1
RAB10,1917,0,1
NUDT19,1896,0,1
IGFBP7,2498,0,1
KIAA0391,763,0,1
IGDCC4,2941,0,1
CSMD3,385,0,1
EGR1,1605,0,1
NPY,803,0,1
LSM14A,2473,0,1
FRY,1034,0,1
IK,2949,0,1
CTSE,2874,0,1
CCDC47,13,0,1
NECAB2,586,0,1
SLC7A2,2914,0,1
BCLAF1,1864,0,1
KIAA1045,1916,0,1
IKBKAP,301,0,1
SOWAHA,2994,0,1
SLC38A11,2985,0,1
ELOVL4,1556,0,1
VPS4B,2912,0,1
MYRIP,2997,0,1
KLHL2,2365,0,1
SLC4A8,1401,0,1
TNFSF9,2944,0,1
TJAP1,2288,0,1
LINC01119,2944,0,1
MYH9,2944,0,1
TTC1,2857,0,1
TCEAL7,2124,0,1
PODXL,2889,0,1
ALDH1B1,2785,0,1
ALMS1,2834,0,1
NKAIN2,810,0,1
SAT1,1930,0,1
TMEM141,2930,0,1
SAMD12,2718,0,1
SYNJ1,1258,0,1
RPS24,2206,0,1
EMX2OS,2591,0,1
FAM160B1,2615,0,1
SHOC2,774,0,1
HAGH,2536,0,1
RPS27,2072,0,1
ANKRD12,2109,0,1
LRIG1,2941,0,1
PAIP2B,2419,0,1
WFS1,1982,0,1
USP33,2954,0,1
GSS,1345,0,1
DGCR2,1701,0,1
FZD3,2954,0,1
FAM96A,1935,0,1
CCL20,2980,0,1
RPS2,2205,0,1
C19orf12,2385,0,1
MPC1,409,0,1
CERS5,638,0,1
SCRG1,2373,0,1
WDR47,339,0,1
TOX2,2405,0,1
RPS4Y1,2303,0,1
NACA,1014,0,1
WAC,1823,0,1
TUBA1B,2799,0,2
NR3C2,555,0,1
RP3-368A4.6,1134,0,1
ASS1,2884,0,1
TRPC1,1222,0,1
ADPRHL2,2327,0,1
PPL,1553,0,1
TTK,2980,0,1
VPS28,1988,0,1
GPRASP1,2707,0,1
USP34,156,0,1
SUSD4,1382,0,1
ADO,1981,0,1
SYBU,1015,0,1
LAMA5,2297,0,1
TMTC1,953,0,1
CABP4,2886,0,1
C12orf10,687,0,1
BMS1,724,0,1
PIM3,1853,0,1
ADAM1A,2551,0,1
RUNDC3A,126,0,1
NOL4,2282,0,1
NSUN2,2412,0,1
MIR612,2794,0,1
PHF6,2787,0,1
LOC102723493,2785,0,1
GOSR1,2962,0,1
FMNL2,1754,0,1
TEX13B,2945,0,1
MYL12B,2707,0,1
OSBPL8,2960,0,1
ATP6V1F,380,0,1
HLA-E,2862,0,1
LOC100289019,2070,0,1
BARX1,2945,0,1
RP11-97C16.1,1255,0,1
RUFY3,2779,0,1
BTAF1,2564,0,1
GNB5,1553,0,1
CCDC115,584,0,1
PAFAH1B2,1578,0,1
VWA5A,1149,0,1
LOC100127940,2945,0,1
UHMK1,1552,0,1
SEZ6L,61,0,1
UBQLN2,2991,0,1
MRPS7,2937,0,1
AGPAT4,1275,0,1
INPP5F,2479,0,1
P2RY8,2875,0,1
THUMPD1,2067,0,1
OLFM3,2983,0,1
RNF220,2616,0,1
MARK4,442,0,1
DENND6A,1867,0,1
CBLN2,2817,0,1
RP11-38P22.2,2887,0,1
C19orf54,1232,0,1
SYT11,2064,0,1
GPM6B,2522,0,2
SUMO3,1472,0,1
LOC257396,2897,0,1
MPHOSPH6,997,0,1
TMEFF2,46,0,1
CD74,2943,0,1
CSRP1,2697,0,1
SYN1,657,0,1
ARHGAP10,2937,0,1
ARL4C,2952,0,1
NDRG3,1904,0,1
CARTPT,601,0,1
C1orf213,1531,0,1
KHDRBS1,509,0,1
TPRG1L,718,0,1
PRRC2C,1701,0,1
TMEM55A,1836,0,1
NPAS4,2784,0,1
CTSB,161,0,1
GABRG2,2252,0,1
IL33,2785,0,1
CORO2B,275,0,1
CPSF3,924,0,1
TRMT11,1150,0,1
LOC340340,2944,0,1
NSMCE2,1022,0,1
YPEL5,1330,0,1
ATP13A3,1896,0,1
SPRYD4,2944,0,1
H1F0,452,0,1
NRN1,1969,0,1
THRB,2893,0,1
ARHGEF6,2162,0,1
WDR54,1548,0,1
NBPF1,1576,0,1
LHFP,2599,0,1
TRIL,2887,0,1
SRPK2,1549,0,1
EIF5,2968,0,1
ATAD1,985,0,1
SEMA3G,2720,0,1
SUGT1,2903,0,1
MAT2A,1788,0,1
MEA1,2753,0,1
PSMA5,2307,0,1
ATRX,2659,0,1
XPA,1981,0,1
SLC2A1,2324,0,1
PMM1,771,0,1
HLF,1499,0,1
LOC100130093,191,0,1
PKIA,1709,0,1
GOLGA8A,1490,0,1
MYH10,2865,0,1
ZNF423,2898,0,1
LYSMD2,1792,0,1
POU3F3,2899,0,1
MIR6789,692,0,1
RFC5,56,0,1
AGAP10,2567,0,1
CHMP5,2165,0,1
CTNNAL1,2725,0,1
ZCCHC24,2794,0,1
DYRK1A,1118,0,1
LOC285147,2892,0,1
SPECC1L,2663,0,1
LPHN3,2343,0,1
ULK3,452,0,1
HK1,112,0,1
TCEAL3,2625,0,2
SALL2,1853,0,1
PET112,2273,0,1
LOC101928725,2783,0,1
PAFAH1B1,1904,0,1
SLAMF6,2943,0,1
FAM69A,420,0,1
TUBB4A,586,0,1
NRXN3,1258,0,1
KIAA1377,1560,0,1
AACS,2893,0,1
PPDPF,1142,0,1
ADIRF-AS1,2785,0,1
UHRF2,1494,0,1
LYG1,2783,0,1
KITLG,1881,0,1
ATP6V0E2,188,0,1
KIAA1211L,420,0,1
KSR1,1761,0,1
CD200,2983,0,1
NHP2,969,0,1
COL24A1,953,0,1
RP3-486D24.1,2958,0,1
CREG2,133,0,1
MEST,595,0,1
BCL11B,1154,0,1
C3orf14,2853,0,1
ODC1,13,0,1
RNU86,2603,0,2
ARMC1,2830,0,1
LOC101928231,2944,0,1
SEC62,1966,0,1
BC045805,2664,0,1
IFI27L1,2488,0,1
MGEA5,900,0,1
MYCBP2,2442,0,2
BC042366,2874,0,1
NFIA,2889,0,1
MRPS15,1811,0,1
ACBD5,2030,0,1
KCNJ10,2887,0,1
EPM2AIP1,2833,0,1
ZNF362,337,0,1
MED13,1536,0,1
LRRC10B,1675,0,1
SLC7A9,2930,0,1
CAND2,298,0,1
HIST1H4A,2952,0,1
NMUR2,2874,0,1
OR7E104P,2518,0,1
ADAP1,247,0,1
DPP10-AS1,2891,0,1
C3orf17,2483,0,1
KIAA0556,467,0,1
ASNSD1,2474,0,1
ERRFI1,1300,0,1
HNRNPK,2922,0,1
PITPNC1,2899,0,1
GPR56,2887,0,1
NPDC1,2689,0,1
COPS2,1859,0,1
RUNX1T1,2962,0,1
XPOT,2621,0,1
LOC285812,1966,0,1
IRS2,2046,0,1
UFC1,2511,0,1
PHACTR3,2319,0,1
SNX10,1712,0,1
KANK1,2419,0,1
HLA-DMB,1418,0,1
EID1,2275,0,1
PPAP2A,1597,0,1
SNRPD3,2061,0,1
MIR4746,1413,0,1
RALYL,1712,0,1
REV3L,1565,0,1
PALLD,2759,0,1
RAPGEF4,2902,0,1
RNF111,2008,0,1
UNC5A,600,0,1
TMEM41B,278,0,1
ALMS1-IT1,2944,0,1
LOC101060373,131,0,1
GOLGA8N,1966,0,1
TMX4,1648,0,1
SPON1,2941,0,1
CSNK2B,1441,0,1
CDK5RAP3,2663,0,1
ATRNL1,1739,0,1
ARSJ,2980,0,1
AGL,2912,0,1
ALDH9A1,1855,0,1
ZNF562,2936,0,1
MIAT,2410,0,1
SLC22A9,2944,0,1
REEP1,1434,0,1
FAR2P2,1313,0,1
ERICH3,821,0,1
MRPL15,2891,0,1
ATP6V1G2,974,0,1
YY1AP1,2638,0,1
CBLN4,2368,0,1
APELA,2980,0,1
FKBP9,2566,0,1
WDR83OS,2949,0,1
MLLT3,1365,0,1
DENND4B,2962,0,1
KLHL15,1394,0,1
IGIP,2738,0,1
KIF21A,2869,0,1
AARS,970,0,1
SEMG1,2944,0,1
TAGLN,2631,0,1
DDX26B,2936,0,1
VSIG4,2953,0,1
KIAA0907,1407,0,1
RP11-469M7.1,1837,0,1
CRYBG3,2920,0,1
LOC102724975,2980,0,1
BDP1,1350,0,1
FGF8,2980,0,1
HSPA8,2625,0,2
IGFBP5,2914,0,1
PPARD,2845,0,1
SOD2,2961,0,1
SLC6A13,2924,0,1
CAMTA2,462,0,1
RP11-309G3.3,2783,0,1
RPS19,2229,0,1
EPHX4,2935,0,1
SCN11A,2945,0,1
IGF2BP2,2886,0,1
NDUFAF1,1246,0,1
BANP,2787,0,1
ATPAF1,2586,0,1
PHYHIP,199,0,1
PPID,1089,0,1
RAP1GAP2,2813,0,1
ZNF623,1896,0,1
GBE1,1089,0,1
CBX7,2805,0,1
LRRTM2,2739,0,1
MARS,1757,0,1
NPM2,347,0,1
PPP2R1A,781,0,1
DPP8,2818,0,1
NIPA2,1196,0,1
MPRIP,508,0,1
BEGAIN,610,0,1
MUM1L1,695,0,1
HMGCS1,636,0,1
LINC00632,2177,0,1
MANSC1,2051,0,1
LINC00837,2945,0,1
LOC101927769,2944,0,1
LOC101930235,2943,0,1
HCFC1R1,1142,0,1
CLSTN2,1625,0,1
SDF2L1,2897,0,1
COASY,2663,0,1
HSBP1,2541,0,1
PSMG2,2198,0,1
LOC728613,2040,0,1
NOP58,1175,0,1
KPTN,592,0,1
IFT80,2854,0,1
GAP43,1712,0,1
LOC728099,2785,0,1
AC145343.2,2875,0,1
HSP90B1,1310,0,1
LIN7C,1576,0,1
CEBPD,577,0,1
BLCAP,2575,0,1
KIRREL3,2242,0,1
RP11-295M18.6,1292,0,1
LOC101927651,2944,0,1
CAMLG,91,0,1
6-Mar,2621,0,1
ATP5C1,1976,0,1
LRRC4C,323,0,1
ODF3L2,2944,0,1
HNRNPH2,1864,0,1
CDC7,725,0,1
SLC25A12,2926,0,1
GPR26,1595,0,1
LOC101060747,1536,0,1
CSN2,2945,0,1
RP11-320H14.1,2282,0,1
UBE2E3,2128,0,1
PSMD4,2686,0,1
SETD1B,1557,0,1
CDK19,2957,0,1
TMEM59,704,0,1
UQCRC1,945,0,1
ACTA2,2631,0,1
ASMTL,1510,0,1
NDUFA5,2124,0,1
SH3BGRL2,1156,0,1
RNPS1,1159,0,1
GPR20,2980,0,1
MIR34A,2503,0,1
NOP2,2559,0,1
HAPLN2,1681,0,1
UBAP2,233,0,1
CELF4,2761,0,1
TMEM60,1653,0,1
IMPDH1,2975,0,1
TSPAN18,1446,0,1
MKRN1,219,0,1
KLHL30-AS1,2980,0,1
LEFTY1,2785,0,1
PTPRO,2409,0,2
NCOA1,2969,0,1
SRP54,1734,0,1
DAPK1,24,0,1
COX7A2L,2577,0,1
NOS1AP,2735,0,1
TLX3,2944,0,1
CNTFR,2785,0,1
DDHD2,2840,0,1
NBEA,1260,0,1
WIPI2,2203,0,1
AURKAIP1,2703,0,1
SCG5,2826,0,2
RB1CC1,2912,0,1
TALDO1,1125,0,1
SLITRK4,1685,0,1
CRYAB,2020,0,1
EIF3H,362,0,1
SLC5A3,1597,0,1
RGCC,2889,0,1
EIF2S2,2105,0,1
ACYP2,2462,0,1
PLEKHB1,2421,0,1
RAB22A,6,0,1
SKA2,2976,0,1
ZNF248,2688,0,1
HN1,356,0,1
RPP25L,558,0,1
NNAT,1449,0,1
SPCS2,2621,0,1
PPFIA3,644,0,1
IRAK1,2899,0,1
COX4I1,2840,0,1
PPM1L,2048,0,1
TNFSF13,2592,0,1
BCL11A,1843,0,1
ATP5L,1794,0,1
C6orf195,2945,0,1
NUDT3,2193,0,1
PRAF2,895,0,1
UBXN2A,139,0,1
CHGA,2620,0,1
NEGR1,632,0,1
IST1,2095,0,1
CDK10,1075,0,1
GRASP,2735,0,1
KAT2B,2705,0,1
BC039485,2944,0,1
AP3D1,1538,0,1
HSPD1,2382,0,1
ATP6V1G2-DDX39B,456,0,1
SF3B1,2621,0,1
NDFIP1,2707,0,1
BRSK2,720,0,1
CYP51A1,2903,0,1
PKIG,275,0,1
SRSF7,2066,0,1
CDC42SE1,2381,0,1
RPL31,2205,0,1
GLTP,2898,0,1
LINC00341,2254,0,1
LOC158960,1232,0,1
AHSA1,1376,0,1
CACNB4,2880,0,1
MRPS33,2246,0,1
GLIS1,2215,0,1
CNTN3,2993,0,1
CDH20,2980,0,1
FRRS1L,2922,0,1
MADCAM1,2944,0,1
CCDC12,999,0,1
HNRNPU-AS1,1713,0,1
MSMO1,108,0,1
PPM1A,1279,0,1
COPG2IT1,332,0,1
CARM1,2438,0,1
RAD21,1736,0,1
ACAA1,1334,0,1
RABL6,454,0,1
GDAP1,2435,0,1
TRIM33,2526,0,1
POM121C,2100,0,1
NUAK1,2233,0,1
MAT2B,1578,0,1
SCG3,1129,0,1
INA,332,0,1
TRIM8,577,0,1
SKI,1718,0,1
LDB2,2817,0,1
CALB2,2685,0,1
PTS,2666,0,1
DDX1,1976,0,1
MIR29B2,1467,0,1
KCNQ2,1812,0,1
NOSIP,455,0,1
CAMSAP2,253,0,1
ANKS1A,2659,0,1
CNTD2,2943,0,1
GTF3C1,2399,0,1
AATK,381,0,1
PTOV1,333,0,1
CERK,1939,0,1
DDX24,91,0,1
CHD5,2347,0,1
CST4,2944,0,1
CTBP1-AS2,2783,0,1
MLLT1,1003,0,1
LOC100996747,225,0,1
IL17RB,2862,0,1
LOC101929683,2944,0,1
CEBPG,2566,0,1
TDP2,2818,0,1
TRAK2,2319,0,1
DDAH1,1994,0,1
MCTP1,785,0,1
TAAR2,2980,0,1
KCNAB1,1245,0,1
MIR3682,1598,0,1
SCN3B,2987,0,1
BC041451,2945,0,1
DLD,822,0,1
PCBP4,676,0,1
RB1,1566,0,1
LOC100128185,2944,0,1
FAM53C,1358,0,1
GNB1,2429,0,1
FAU,188,0,1
NPTX1,604,0,1
PSMD1,1288,0,1
IRF2BP2,1879,0,1
ESRP2,2944,0,1
UNC79,2010,0,1
KCTD4,922,0,1
ADD1,1645,0,1
CD81,2362,0,1
DNM3,738,0,1
CSNK1G2,346,0,1
CBX3,2138,0,1
RPS23,2152,0,1
C10orf10,2503,0,1
CABLES2,2640,0,1
GPR155,1035,0,1
PORCN,895,0,1
CLIP4,2282,0,1
AEBP1,2937,0,1
MAL2,1647,0,1
HHIPL1,2944,0,1
ACTN1,1385,0,1
TCTEX1D2,1225,0,1
CD63,2496,0,1
TRUB2,2273,0,1
TTC36,2980,0,1
UNC5CL,2783,0,1
DLG2,1168,0,1
OGT,2994,0,1
CLK4,1311,0,1
ATP5D,1440,0,1
GNG2,483,0,1
GPC1,419,0,1
RAP2B,1201,0,1
SH3BGRL,2275,0,1
ACAD9,637,0,1
ENTPD6,1814,0,1
SPOCK2,254,0,1
AC092192.1,2945,0,1
PSMC2,2204,0,1
PDZD4,2872,0,1
HNRNPA1P31,2980,0,1
ARL6,869,0,1
OSBPL11,2939,0,1
ANKRD44-IT1,2945,0,1
DDX17,2158,0,1
RAB27B,2966,0,1
ANKRD46,2818,0,1
GFAP,2520,0,2
GRIA1,2750,0,1
HADHB,2496,0,1
KIAA0930,1788,0,1
SRGAP2C,156,0,1
SV2C,2825,0,1
RP11-127B20.2,2954,0,1
TOP2B,2739,0,1
NFASC,1628,0,1
CTB-167B5.2,2980,0,1
FSTL3,2943,0,1
USP4,941,0,1
UBB,2662,0,4
TM2D3,2840,0,1
UNC50,1559,0,1
MIR7114,344,0,1
TSHZ1,1068,0,1
NCK2,479,0,1
C11orf58,901,0,1
MIR124-2HG,1157,0,1
LOC101930149,2980,0,1
DNASE2,1233,0,1
EFNA5,501,0,1
NPM1,2577,0,1
RPL26L1,1545,0,1
LOC253573,2980,0,1
NIT2,2079,0,1
POGZ,522,0,1
ANGPTL4,2388,0,1
ISM1-AS1,2980,0,1
FAM189A2,612,0,1
OPA1,1214,0,1
TLE2,2183,0,1
ASPHD2,1393,0,1
LZTS3,2372,0,1
CIPC,1515,0,1
LETMD1,532,0,1
LOC101928157,2980,0,1
AKTIP,1213,0,1
CNKSR2,1299,0,1
PDZRN3,2551,0,1
PTAR1,2898,0,1
CBX1,1472,0,1
PDXK,2663,0,1
FANCE,2943,0,1
NDEL1,1103,0,1
EIF2S1,1103,0,1
PPP1CB,2602,0,1
MAMSTR,2886,0,1
UBA52,353,0,1
COPS7A,603,0,1
ZNF106,1935,0,1
VAPA,2621,0,1
REEP5,2625,0,2
CCDC152,57,0,1
UGCG,1196,0,1
RP11-981G7.6,2194,0,1
CPTP,1681,0,1
KARS,2738,0,1
OR13C4,2945,0,1
NDUFS7,1448,0,1
NBPF10,2025,0,1
APOC1,2953,0,1
UBE2K,1773,0,1
ATP5O,1937,0,1
RPL13,2112,0,1
FAM49B,2006,0,1
RP11-315F22.1,2980,0,1
ASRGL1,2888,0,1
ATP6V1A,2707,0,1
PSRC1,1567,0,1
SMAP2,1464,0,1
NAP1L2,2840,0,1
PRICKLE4,2235,0,1
SMIM17,1082,0,1
TMSB10,2838,0,2
S100A16,2101,0,1
NCKAP1,1792,0,1
MROH6,1233,0,1
CDIP1,2485,0,1
RIN2,2940,0,1
POP7,2694,0,1
PLK2,798,0,1
CMBL,52,0,1
POLR3F,2405,0,1
MYO15A,2783,0,1
TRANK1,2944,0,1
NECAP1,1343,0,1
ERVMER34-1,2945,0,1
DDX41,2883,0,1
MYADM,1762,0,1
CTC-425F1.4,2663,0,1
ZNF711,2475,0,1
LOC101927391,2783,0,1
LARP1,890,0,1
PQLC1,1594,0,1
LAMP5,1249,0,1
UNC5D,1606,0,1
KIAA1143,2854,0,1
MFSD1,1475,0,1
RBX1,64,0,1
JMY,2844,0,1
SH3BP5,2879,0,1
ELAVL2,108,0,1
AK055981,2565,0,1
C9orf24,2120,0,1
GRAMD1C,2887,0,1
NDUFS5,2707,0,1
ANP32B,2211,0,1
RNF165,1004,0,1
TECR,1338,0,1
LOC100507557,756,0,1
C1orf61,1626,0,1
TCERG1,772,0,1
RAB3C,805,0,1
SGK494,2698,0,1
DAPP1,2944,0,1
ADAM23,812,0,1
FKBP3,2879,0,1
SLC35A1,1966,0,1
SOD1,2826,0,2
NDUFC2,1898,0,1
FAM21C,2870,0,1
PDDC1,2845,0,1
PF4V1,2980,0,1
SEMA6D,2053,0,1
AFF1,2899,0,1
SLC45A4,2411,0,1
GATSL2,2962,0,1
ZDHHC16,572,0,1
UBE2G1,1737,0,1
ZIC2,2168,0,1
LOC645166,644,0,1
BCAS1,2889,0,1
NRIP1,2806,0,1
SHANK2,513,0,1
CHN1,2882,0,3
LOC157562,1515,0,1
PDXP,2857,0,1
GAS1,2914,0,1
AMPH,963,0,1
MADD,2375,0,1
GCSAML,2980,0,1
AOC4P,2980,0,1
CPEB3,1268,0,1
CCP110,1515,0,1
SLC9A6,2707,0,1
GTF2H3,721,0,1
LAP3,1997,0,1
PHYHIPL,2968,0,1
TMA7,2882,0,3
TOB1,1668,0,1
PBXIP1,2862,0,1
FAM155A,2876,0,1
SPATS2L,2556,0,1
NDFIP2,1049,0,1
TMEM241,2516,0,1
TPST1,2655,0,1
ABI1,1010,0,1
RP1-179N16.6,2783,0,1
P2RY4,2785,0,1
OSBPL1A,2455,0,1
EGR3,1277,0,1
MAPK6,2393,0,1
HS6ST2,2982,0,1
HERC2,1444,0,1
DQX1,2945,0,1
NECAB3,2091,0,1
KRTCAP2,2976,0,1
VPS33B,2012,0,1
BC043400,2875,0,1
SLC35E1,1705,0,1
AL132709.8,2100,0,1
CTA-331P3.1,2945,0,1
TAX1BP1,2078,0,1
DENR,1286,0,1
ELFN1,2930,0,1
LOC101929478,2944,0,1
RFTN1,2934,0,1
HAPLN4,905,0,1
ETV4,2944,0,1
GPX3,2914,0,1
ZBTB7A,346,0,1
SHPRH,1516,0,1
ACVR1C,847,0,1
LOC283713,2877,0,1
MAN2A1,1732,0,1
ATPIF1,2642,0,1
PPM1K,1612,0,1
AMZ2,2915,0,1
LINC00280,2873,0,1
CCDC78,2875,0,1
ISCU,2840,0,1
MAML2,2388,0,1
RNF128,932,0,1
CPEB4,2208,0,1
RTN1,2882,0,3
ATP8A2,2686,0,1
CTAGE11P,2875,0,1
NDUFV1,2691,0,1
MYBPC1,2889,0,1
9-Sep,1574,0,1
MYO1D,2980,0,1
DARS,2095,0,1
RAB31,2795,0,1
SYT4,2707,0,1
SLAIN1,1878,0,1
CCBL2,2624,0,1
LOC728554,2061,0,1
MT1H,1998,0,1
DUS1L,580,0,1
SNAP25,2826,0,2
SULT4A1,1969,0,1
LRRC40,2051,0,1
ARGLU1,2922,0,1
SECISBP2L,1560,0,1
TIAM1,2991,0,1
COL4A3BP,1085,0,1
SIRT2,2438,0,1
SSX2IP,2818,0,1
RORA,2054,0,1
TMEM184C,2971,0,1
ANXA11,775,0,1
ENPP2,1878,0,1
NUFIP2,1935,0,1
LGI1,606,0,1
TGFB1I1,2631,0,1
NDUFA6,2435,0,1
CCPG1,2908,0,1
HEG1,2633,0,1
COX6A1,129,0,1
UBL5,1776,0,1
TEX2,1962,0,1
SNAPC5,2852,0,1
COPB1,193,0,1
HDGF,233,0,1
EPS15,2865,0,1
XPO1,2993,0,1
SDC4,2795,0,1
LINC-PINT,1196,0,1
MGC16142,2944,0,1
KCNJ9,2585,0,1
TPP1,495,0,1
FBXL17,1818,0,1
AZIN1,362,0,1
TMEM47,2705,0,1
COX5B,1095,0,1
FAM35A,1475,0,1
CA10,2983,0,1
DNAJC8,2291,0,1
CSMD1,2051,0,1
RP5-882O7.1,2882,0,3
UBE4A,2738,0,1
EEF1A1,2598,0,2
MT1E,1998,0,1
PRKAR1A,2917,0,1
SRSF1,1297,0,1
NPEPPS,958,0,1
CSGALNACT1,2459,0,1
ZC3H12C,2820,0,1
OPCML,2707,0,1
S100A9,2980,0,1
PKNOX2,2118,0,1
FOXM1,2980,0,1
FAM192A,508,0,1
RPL41,2662,0,4
FAM131A,1168,0,1
CDC27,834,0,1
TMEM70,2079,0,1
ARF1,2374,0,1
TMEM14A,1899,0,1
SECISBP2,2963,0,1
C1R,2765,0,1
USP7,1823,0,1
HTRA1,2782,0,1
GNPDA1,2012,0,1
RPL11,2996,0,1
STXBP5,2831,0,1
THYN1,196,0,1
SEPP1,1758,0,1
AF131215.8,2944,0,1
TMEM167B,1315,0,1
SLC1A2,2520,0,2
DSP,2914,0,1
TMEM212,2943,0,1
PMVK,2901,0,1
CYP4X1,1829,0,1
LOC113230,2943,0,1
STMN3,91,0,1
RPSA,2737,0,2
C12orf29,2903,0,1
FAM13C,1644,0,1
PFDN2,2804,0,1
HSD17B10,2819,0,1
SGCE,2373,0,1
USP11,625,0,1
PPP2CA,619,0,1
RASL10A,1327,0,1
MAL,1999,0,1
OR1E1,2945,0,1
CLTA,2916,0,1
CISD1,2198,0,1
COX8A,943,0,1
MAP7,2908,0,1
ZBTB20,1132,0,1
EIF4A3,996,0,1
SLC25A2,2945,0,1
RP11-389C8.2,2631,0,1
MGAT5,2970,0,1
AK090844,1692,0,1
RPS15A,2390,0,1
PRKCB,1920,0,1
LDOC1,2727,0,1
FKBP1B,697,0,1
PNPLA8,2660,0,1
ZNF622,2373,0,1
FAM115A,2831,0,1
LOC285000,2980,0,1
AOC3,2631,0,1
LINC00623,2663,0,1
CDO1,1187,0,1
SESTD1,2661,0,1
